antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_list,consequents_list,antecedent_names,consequent_names,consequent_description
22662,20727,0.034934753350108254,0.061443033530341154,0.01544853414477149,0.44221105527638194,7.19709021296961,1.0,0.01330203692330659,1.6826381651122713,0.8922246047670496,0.19088937093275488,0.4056951632656706,0.3468198133524767,['22662'],['20727'],['LUNCH BAG DOLLY GIRL DESIGN'],['LUNCH BAG  BLACK SKULL.'],LUNCH BAG  BLACK SKULL.
20726,22384,0.0478670489788753,0.05442097255544502,0.01860846158347475,0.38875305623471884,7.143441911822699,1.0,0.016003490224685234,1.5469672888992918,0.9032472404312337,0.2223776223776224,0.35357392029179463,0.3653442700528433,['20726'],['22384'],['LUNCH BAG WOODLAND'],['LUNCH BAG PINK POLKADOT'],LUNCH BAG PINK POLKADOT
22384,20726,0.05442097255544502,0.0478670489788753,0.01860846158347475,0.3419354838709678,7.143441911822699,1.0,0.016003490224685234,1.4468687000811211,0.9095077572285786,0.2223776223776224,0.3088522822119703,0.3653442700528433,['22384'],['20726'],['LUNCH BAG PINK POLKADOT'],['LUNCH BAG WOODLAND'],LUNCH BAG WOODLAND
21931,22386,0.04529229328808005,0.050851424893206154,0.016443326116215108,0.36304909560723514,7.13940850958808,1.0,0.01414014846583524,1.490144010411072,0.9007284303792221,0.20631424375917767,0.3289239207664637,0.34320463986345645,['21931'],['22386'],['JUMBO STORAGE BAG SUKI'],['JUMBO BAG PINK POLKADOT'],JUMBO BAG PINK POLKADOT
22386,21931,0.050851424893206154,0.04529229328808005,0.016443326116215108,0.32336018411967776,7.13940850958808,1.0,0.01414014846583524,1.4109540767562219,0.9060039668086937,0.20631424375917767,0.29125971108925364,0.34320463986345645,['22386'],['21931'],['JUMBO BAG PINK POLKADOT'],['JUMBO STORAGE BAG SUKI'],JUMBO STORAGE BAG SUKI
23199,23203,0.041898297150213586,0.0631400315992744,0.018842530282637954,0.4497206703910615,7.122591785276042,1.0,0.01619707047661768,1.702517099936344,0.8971925071309264,0.218601493550577,0.41263438702766086,0.3740725687451137,['23199'],['23203'],['JUMBO BAG APPLES'],['JUMBO BAG VINTAGE DOILY'],JUMBO BAG VINTAGE DOILY
23203,23199,0.0631400315992744,0.041898297150213586,0.018842530282637954,0.29842446709916587,7.122591785276041,1.0,0.01619707047661768,1.3656429820012146,0.9175348481733078,0.218601493550577,0.26774419582591125,0.3740725687451137,['23203'],['23199'],['JUMBO BAG VINTAGE DOILY'],['JUMBO BAG APPLES'],JUMBO BAG APPLES
20727,20728,0.061443033530341154,0.05646907367312306,0.024635730586927262,0.40095238095238095,7.1003888477670865,1.0,0.021166099399802258,1.5750516258238805,0.9154080930108159,0.2641154328732748,0.36510017601682204,0.41861090550209723,['20727'],['20728'],['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG CARS BLUE'],LUNCH BAG CARS BLUE
20728,20727,0.05646907367312306,0.061443033530341154,0.024635730586927262,0.43626943005181346,7.100388847767086,1.0,0.021166099399802258,1.6649034423588618,0.9105823867402925,0.2641154328732748,0.3993645670026461,0.41861090550209723,['20728'],['20727'],['LUNCH BAG CARS BLUE'],['LUNCH BAG  BLACK SKULL.'],LUNCH BAG  BLACK SKULL.
23209,23207,0.05875124348996431,0.03780209491485751,0.015741120018725498,0.2679282868525897,7.087657111492113,1.0,0.013520199935951962,1.3143492472183442,0.9125214213986338,0.19478638667632153,0.2391672136485985,0.34216847779161996,['23209'],['23207'],['LUNCH BAG VINTAGE DOILY'],['LUNCH BAG ALPHABET DESIGN'],LUNCH BAG ALPHABET DESIGN
23207,23209,0.03780209491485751,0.05875124348996431,0.015741120018725498,0.4164086687306502,7.0876571114921125,1.0,0.013520199935951962,1.6128559594309897,0.8926538383018322,0.19478638667632153,0.3799818302728058,0.34216847779161996,['23207'],['23209'],['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG VINTAGE DOILY'],LUNCH BAG VINTAGE DOILY
22383,22384,0.06103341330680555,0.05442097255544502,0.02340686991632044,0.3835091083413231,7.047082959618141,1.0,0.020085372205785643,1.5338085935064867,0.9138741742490339,0.25429116338207247,0.34802816711707846,0.4068083176115218,['22383'],['22384'],['LUNCH BAG SUKI DESIGN'],['LUNCH BAG PINK POLKADOT'],LUNCH BAG PINK POLKADOT
22384,22383,0.05442097255544502,0.06103341330680555,0.02340686991632044,0.43010752688172044,7.04708295961814,1.0,0.020085372205785643,1.6476206143861716,0.907483445757782,0.25429116338207247,0.39306416096732644,0.4068083176115218,['22384'],['22383'],['LUNCH BAG PINK POLKADOT'],['LUNCH BAG SUKI DESIGN'],LUNCH BAG SUKI DESIGN
20725,20726,0.07537012113055182,0.0478670489788753,0.025337936684416876,0.3361801242236025,7.023205553615089,1.0,0.02173019140471699,1.4343242583803608,0.9275223467161505,0.25881649731022116,0.3028075805332889,0.4327599887621679,['20725'],['20726'],['LUNCH BAG RED RETROSPOT'],['LUNCH BAG WOODLAND'],LUNCH BAG WOODLAND
20726,20725,0.0478670489788753,0.07537012113055182,0.025337936684416876,0.5293398533007334,7.023205553615088,1.0,0.02173019140471699,1.9645382880914506,0.9007301702699215,0.25881649731022116,0.4909745429438791,0.4327599887621679,['20726'],['20725'],['LUNCH BAG WOODLAND'],['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
22382,20728,0.057814968693311486,0.05646907367312306,0.02288021534320323,0.395748987854251,7.0082429569339855,1.0,0.01961545761665132,1.5614883671875286,0.9099177490683412,0.25032010243277847,0.35958536674778563,0.400465167502255,['22382'],['20728'],['LUNCH BAG SPACEBOY DESIGN'],['LUNCH BAG CARS BLUE'],LUNCH BAG CARS BLUE
20728,22382,0.05646907367312306,0.057814968693311486,0.02288021534320323,0.40518134715025905,7.008242956933985,1.0,0.01961545761665132,1.583987029984241,0.9086198013984966,0.25032010243277847,0.3686816993634418,0.400465167502255,['20728'],['22382'],['LUNCH BAG CARS BLUE'],['LUNCH BAG SPACEBOY DESIGN'],LUNCH BAG SPACEBOY DESIGN
22961,22960,0.050207735970507344,0.05126104511674177,0.01802328983556674,0.358974358974359,7.002868516567146,1.0,0.015449588816773104,1.480032769617883,0.9025145884858781,0.21598877980364656,0.32433928455639427,0.35528626624517035,['22961'],['22960'],['JAM MAKING SET PRINTED'],['JAM MAKING SET WITH JARS'],JAM MAKING SET WITH JARS
22960,22961,0.05126104511674177,0.050207735970507344,0.01802328983556674,0.3515981735159817,7.002868516567146,1.0,0.015449588816773104,1.4648204635384428,0.9035165784070983,0.21598877980364656,0.3173224808831625,0.35528626624517035,['22960'],['22961'],['JAM MAKING SET WITH JARS'],['JAM MAKING SET PRINTED'],JAM MAKING SET PRINTED
23209,23203,0.05875124348996431,0.0631400315992744,0.025923108432324888,0.44123505976095617,6.988198272710824,1.0,0.022213553061871876,1.6766620468348103,0.9103880274865959,0.2701219512195122,0.4035768854625222,0.4259001990185689,['23209'],['23203'],['LUNCH BAG VINTAGE DOILY'],['JUMBO BAG VINTAGE DOILY'],JUMBO BAG VINTAGE DOILY
23203,23209,0.0631400315992744,0.05875124348996431,0.025923108432324888,0.41056533827618164,6.988198272710824,1.0,0.022213553061871876,1.5968669941420257,0.914652805878944,0.2701219512195122,0.37377376846762,0.4259001990185689,['23203'],['23209'],['JUMBO BAG VINTAGE DOILY'],['LUNCH BAG VINTAGE DOILY'],LUNCH BAG VINTAGE DOILY
22720,22722,0.06653402773714084,0.03780209491485751,0.017438118087658726,0.26209322779243627,6.933299024372977,1.0,0.014922992456071565,1.303955921432428,0.9167645554111999,0.2006734006734007,0.23310291125372157,0.3616967686949797,['22720'],['22722'],['SET OF 3 CAKE TINS PANTRY DESIGN'],['SET OF 6 SPICE TINS PANTRY DESIGN'],SET OF 6 SPICE TINS PANTRY DESIGN
22722,22720,0.03780209491485751,0.06653402773714084,0.017438118087658726,0.46130030959752316,6.933299024372976,1.0,0.014922992456071565,1.73281327035002,0.8893892956224206,0.2006734006734007,0.4229037732392223,0.3616967686949797,['22722'],['22720'],['SET OF 6 SPICE TINS PANTRY DESIGN'],['SET OF 3 CAKE TINS PANTRY DESIGN'],SET OF 3 CAKE TINS PANTRY DESIGN
20726,20727,0.0478670489788753,0.061443033530341154,0.020305459652407983,0.4242053789731051,6.904043544067994,1.0,0.017364362957000466,1.6300203791341419,0.8981490911235616,0.22813938198553588,0.3865107376564246,0.3773407847246478,['20726'],['20727'],['LUNCH BAG WOODLAND'],['LUNCH BAG  BLACK SKULL.'],LUNCH BAG  BLACK SKULL.
20727,20726,0.061443033530341154,0.0478670489788753,0.020305459652407983,0.3304761904761905,6.904043544067994,1.0,0.017364362957000466,1.422104692136815,0.9111405861756637,0.22813938198553588,0.2968168901141675,0.3773407847246478,['20727'],['20726'],['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG WOODLAND'],LUNCH BAG WOODLAND
20727,22382,0.061443033530341154,0.057814968693311486,0.02446017906255486,0.3980952380952381,6.885677655677656,1.0,0.020907852002576097,1.5653390551772515,0.9107289617919957,0.2580246913580247,0.36116076789078466,0.4105860805860806,['20727'],['22382'],['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG SPACEBOY DESIGN'],LUNCH BAG SPACEBOY DESIGN
22382,20727,0.057814968693311486,0.061443033530341154,0.02446017906255486,0.4230769230769231,6.8856776556776556,1.0,0.020907852002576097,1.6268320752140755,0.907222024606038,0.2580246913580247,0.3853084069119982,0.4105860805860806,['22382'],['20727'],['LUNCH BAG SPACEBOY DESIGN'],['LUNCH BAG  BLACK SKULL.'],LUNCH BAG  BLACK SKULL.
22662,20725,0.034934753350108254,0.07537012113055182,0.01808180701035754,0.5175879396984925,6.867282842785356,1.0,0.015448770418693929,1.9166806864064603,0.8853100885630926,0.19606598984771575,0.4782646858747889,0.3787473859983146,['22662'],['20725'],['LUNCH BAG DOLLY GIRL DESIGN'],['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,22662,0.07537012113055182,0.034934753350108254,0.01808180701035754,0.23990683229813664,6.867282842785356,1.0,0.015448770418693929,1.2696670456435757,0.9240259464959512,0.19606598984771575,0.21239193894875436,0.3787473859983146,['20725'],['22662'],['LUNCH BAG RED RETROSPOT'],['LUNCH BAG DOLLY GIRL DESIGN'],LUNCH BAG DOLLY GIRL DESIGN
85099F,85099B,0.03827023231318392,0.09269120486862895,0.024226110363391656,0.6330275229357799,6.829423825410065,1.0,0.0206787964196803,2.472416466732987,0.8875411700903427,0.22697368421052633,0.5955373969332178,0.44719557964970813,['85099F'],['85099B'],['JUMBO BAG STRAWBERRY'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
85099B,85099F,0.09269120486862895,0.03827023231318392,0.024226110363391656,0.26136363636363635,6.829423825410064,1.0,0.0206787964196803,1.302034147022151,0.940776467619141,0.22697368421052633,0.23197098763724866,0.44719557964970813,['85099B'],['85099F'],['JUMBO BAG RED RETROSPOT'],['JUMBO BAG STRAWBERRY'],JUMBO BAG STRAWBERRY
22384,22382,0.05442097255544502,0.057814968693311486,0.021475803148224004,0.3946236559139785,6.825631230682165,1.0,0.018329456323671386,1.5563624851069633,0.9026145661143611,0.23662153449387494,0.35747616023315193,0.38304057289626053,['22384'],['22382'],['LUNCH BAG PINK POLKADOT'],['LUNCH BAG SPACEBOY DESIGN'],LUNCH BAG SPACEBOY DESIGN
22382,22384,0.057814968693311486,0.05442097255544502,0.021475803148224004,0.37145748987854255,6.825631230682165,1.0,0.018329456323671386,1.5043994832773275,0.9058660191194312,0.23662153449387494,0.33528294105665035,0.38304057289626053,['22382'],['22384'],['LUNCH BAG SPACEBOY DESIGN'],['LUNCH BAG PINK POLKADOT'],LUNCH BAG PINK POLKADOT
22383,23206,0.06103341330680555,0.05061735619404295,0.021066182924688395,0.3451581975071908,6.818969291561137,1.0,0.01797683290359958,1.449789308183914,0.9088185702217237,0.23255813953488372,0.310244602884639,0.3806715843027283,['22383'],['23206'],['LUNCH BAG SUKI DESIGN'],['LUNCH BAG APPLE DESIGN'],LUNCH BAG APPLE DESIGN
23206,22383,0.05061735619404295,0.06103341330680555,0.021066182924688395,0.41618497109826585,6.818969291561136,1.0,0.01797683290359958,1.608328905920026,0.8988475578018847,0.23255813953488372,0.37823663038129535,0.3806715843027283,['23206'],['22383'],['LUNCH BAG APPLE DESIGN'],['LUNCH BAG SUKI DESIGN'],LUNCH BAG SUKI DESIGN
85099B,22386,0.09269120486862895,0.050851424893206154,0.0319503774357774,0.3446969696969697,6.778511524915438,1.0,0.027236897593139534,1.4484116984288646,0.9395643376294779,0.2863135815416885,0.30958856443597504,0.4865026850786345,['85099B'],['22386'],['JUMBO BAG RED RETROSPOT'],['JUMBO BAG PINK POLKADOT'],JUMBO BAG PINK POLKADOT
22386,85099B,0.050851424893206154,0.09269120486862895,0.0319503774357774,0.6283084004602992,6.778511524915437,1.0,0.027236897593139534,2.4410258296258873,0.8981470440779936,0.2863135815416885,0.5903361661055179,0.4865026850786345,['22386'],['85099B'],['JUMBO BAG PINK POLKADOT'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
22383,20725,0.06103341330680555,0.07537012113055182,0.030370413716425772,0.49760306807286675,6.602126421038214,1.0,0.025770317962480804,1.8404369535512106,0.9036888646490089,0.2864238410596026,0.456650770856099,0.45027668931593645,['22383'],['20725'],['LUNCH BAG SUKI DESIGN'],['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,22383,0.07537012113055182,0.06103341330680555,0.030370413716425772,0.4029503105590062,6.602126421038214,1.0,0.025770317962480804,1.5726774559958836,0.9177008747647615,0.2864238410596026,0.36414170865903384,0.45027668931593645,['20725'],['22383'],['LUNCH BAG RED RETROSPOT'],['LUNCH BAG SUKI DESIGN'],LUNCH BAG SUKI DESIGN
22383,23207,0.06103341330680555,0.03780209491485751,0.015097431096026685,0.24736337488015342,6.543641971094337,1.0,0.012790240213225093,1.2784361974570746,0.9022471247875536,0.180293501048218,0.21779436315313155,0.3233720899168569,['22383'],['23207'],['LUNCH BAG SUKI DESIGN'],['LUNCH BAG ALPHABET DESIGN'],LUNCH BAG ALPHABET DESIGN
23207,22383,0.03780209491485751,0.06103341330680555,0.015097431096026685,0.3993808049535604,6.5436419710943365,1.0,0.012790240213225093,1.5633309665046484,0.8804632587934735,0.180293501048218,0.3603401829646886,0.3233720899168569,['23207'],['22383'],['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG SUKI DESIGN'],LUNCH BAG SUKI DESIGN
20727,20725,0.061443033530341154,0.07537012113055182,0.03025337936684417,0.4923809523809524,6.532840136054422,1.0,0.0256224104870338,1.821503513720301,0.9023716731086932,0.28390993959362987,0.45100298052263127,0.44688923395445135,['20727'],['20725'],['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,20727,0.07537012113055182,0.061443033530341154,0.03025337936684417,0.40139751552795033,6.532840136054422,1.0,0.0256224104870338,1.5679135834149425,0.9159635000943187,0.28390993959362987,0.3622097476686292,0.44688923395445135,['20725'],['20727'],['LUNCH BAG RED RETROSPOT'],['LUNCH BAG  BLACK SKULL.'],LUNCH BAG  BLACK SKULL.
22804,85123A,0.02387500731464685,0.11463514541517936,0.017672186786821933,0.7401960784313726,6.456973345744628,1.0,0.014935271851518921,3.407819440288744,0.8657996507109846,0.14624697336561746,0.7065572230213963,0.44717818214575267,['22804'],['85123A'],['CANDLEHOLDER PINK HANGING HEART'],['WHITE HANGING HEART T-LIGHT HOLDER'],WHITE HANGING HEART T-LIGHT HOLDER
85099B,21928,0.09269120486862895,0.0316577915618234,0.018725495933056353,0.20202020202020202,6.38137381205773,1.0,0.015791097089711027,1.2134921346250567,0.9294453402128345,0.1772853185595568,0.1759320299929437,0.39675871468847435,['85099B'],['21928'],['JUMBO BAG RED RETROSPOT'],['JUMBO BAG SCANDINAVIAN BLUE PAISLEY'],JUMBO BAG SCANDINAVIAN BLUE PAISLEY
21928,85099B,0.0316577915618234,0.09269120486862895,0.018725495933056353,0.5914972273567467,6.3813738120577295,1.0,0.015791097089711027,2.2210590867243063,0.8708635484650713,0.1772853185595568,0.5497643417155398,0.39675871468847435,['21928'],['85099B'],['JUMBO BAG SCANDINAVIAN BLUE PAISLEY'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
20728,20725,0.05646907367312306,0.07537012113055182,0.026859383228977705,0.4756476683937824,6.310825314581792,1.0,0.022603302306104366,1.7633751642470703,0.8919072990424429,0.2558528428093646,0.4329057024986614,0.4160070640105558,['20728'],['20725'],['LUNCH BAG CARS BLUE'],['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,20728,0.07537012113055182,0.05646907367312306,0.026859383228977705,0.3563664596273292,6.310825314581792,1.0,0.022603302306104366,1.4659443101435679,0.9101394398936997,0.2558528428093646,0.317845846475529,0.4160070640105558,['20725'],['20728'],['LUNCH BAG RED RETROSPOT'],['LUNCH BAG CARS BLUE'],LUNCH BAG CARS BLUE
22382,20725,0.057814968693311486,0.07537012113055182,0.027327520627304112,0.4726720647773279,6.271345430884905,1.0,0.022969999433730164,1.7534247990844813,0.8921226247535132,0.25815367606412387,0.42968754604010867,0.41762485226444035,['22382'],['20725'],['LUNCH BAG SPACEBOY DESIGN'],['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,22382,0.07537012113055182,0.057814968693311486,0.027327520627304112,0.36257763975155277,6.271345430884904,1.0,0.022969999433730164,1.4781173207344882,0.9090605899092663,0.25815367606412387,0.32346371565208903,0.41762485226444035,['20725'],['22382'],['LUNCH BAG RED RETROSPOT'],['LUNCH BAG SPACEBOY DESIGN'],LUNCH BAG SPACEBOY DESIGN
23201,23203,0.04388788109310082,0.0631400315992744,0.017204049388495523,0.392,6.208422613531047,1.0,0.01443296718945194,1.5408881059222461,0.8774373572184244,0.19153094462540715,0.35102361024359774,0.3322372567191844,['23201'],['23203'],['JUMBO BAG ALPHABET'],['JUMBO BAG VINTAGE DOILY'],JUMBO BAG VINTAGE DOILY
23203,23201,0.0631400315992744,0.04388788109310082,0.017204049388495523,0.2724745134383688,6.208422613531047,1.0,0.01443296718945194,1.3141974220389097,0.8954683934785658,0.19153094462540715,0.2390793169807384,0.3322372567191844,['23203'],['23201'],['JUMBO BAG VINTAGE DOILY'],['JUMBO BAG ALPHABET'],JUMBO BAG ALPHABET
22382,23206,0.057814968693311486,0.05061735619404295,0.01814032418514834,0.31376518218623484,6.1987667033301355,1.0,0.01521388332145155,1.3834661535107458,0.8901410651712677,0.20090732339598186,0.27717783520590283,0.3360733425382041,['22382'],['23206'],['LUNCH BAG SPACEBOY DESIGN'],['LUNCH BAG APPLE DESIGN'],LUNCH BAG APPLE DESIGN
23206,22382,0.05061735619404295,0.057814968693311486,0.01814032418514834,0.3583815028901734,6.198766703330135,1.0,0.01521388332145155,1.4684505442888027,0.8833925844626838,0.20090732339598186,0.3190100927203387,0.3360733425382041,['23206'],['22382'],['LUNCH BAG APPLE DESIGN'],['LUNCH BAG SPACEBOY DESIGN'],LUNCH BAG SPACEBOY DESIGN
"22699, 22698",22423,0.02551348820878928,0.09836737082333664,0.01550705131956229,0.6077981651376146,6.178859514596488,1.0,0.012997356563931488,2.2988995691288023,0.8601020383884597,0.14308855291576672,0.5650092707708136,0.3827212122535188,"['22699', '22698']",['22423'],"['ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER']",['REGENCY CAKESTAND 3 TIER'],REGENCY CAKESTAND 3 TIER
23206,22384,0.05061735619404295,0.05442097255544502,0.01696998068933232,0.3352601156069364,6.160494747964448,1.0,0.014215334937067123,1.4224797543296348,0.8823369380398558,0.19269102990033224,0.29700229689998986,0.32354403629809186,['23206'],['22384'],['LUNCH BAG APPLE DESIGN'],['LUNCH BAG PINK POLKADOT'],LUNCH BAG PINK POLKADOT
22384,23206,0.05442097255544502,0.05061735619404295,0.01696998068933232,0.3118279569892473,6.160494747964448,1.0,0.014215334937067123,1.3795716542805312,0.8858861614430733,0.19269102990033224,0.2751373247651163,0.32354403629809186,['22384'],['23206'],['LUNCH BAG PINK POLKADOT'],['LUNCH BAG APPLE DESIGN'],LUNCH BAG APPLE DESIGN
85099B,85099C,0.09269120486862895,0.03768506056527591,0.02118321727427,0.22853535353535354,6.064348845598846,1.0,0.017690143604927322,1.2473869591363365,0.9204163333517437,0.19399785637727762,0.19832415059687786,0.39532357738879476,['85099B'],['85099C'],['JUMBO BAG RED RETROSPOT'],['JUMBO  BAG BAROQUE BLACK WHITE'],JUMBO  BAG BAROQUE BLACK WHITE
85099C,85099B,0.03768506056527591,0.09269120486862895,0.02118321727427,0.562111801242236,6.064348845598845,1.0,0.017690143604927322,2.0720101562574573,0.8678051230537419,0.19399785637727762,0.517376883033123,0.39532357738879476,['85099C'],['85099B'],['JUMBO  BAG BAROQUE BLACK WHITE'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
22385,85099B,0.027854175200421324,0.09269120486862895,0.015624085669143894,0.5609243697478992,6.051538228927934,1.0,0.013042248609194958,2.066406633887716,0.8586703116619786,0.14891243725599554,0.5160681428327539,0.3647424879042526,['22385'],['85099B'],['JUMBO BAG SPACEBOY DESIGN'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
21931,85099B,0.04529229328808005,0.09269120486862895,0.025396453859207677,0.5607235142118863,6.049371296948816,1.0,0.02119825662307222,2.065461786563768,0.874292267300878,0.22557172557172558,0.5158467677760029,0.41735670660089264,['21931'],['85099B'],['JUMBO STORAGE BAG SUKI'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
85099B,21931,0.09269120486862895,0.04529229328808005,0.025396453859207677,0.27398989898989895,6.049371296948816,1.0,0.02119825662307222,1.3150060934188532,0.9199663554346227,0.22557172557172558,0.2395472500054173,0.41735670660089264,['85099B'],['21931'],['JUMBO BAG RED RETROSPOT'],['JUMBO STORAGE BAG SUKI'],JUMBO STORAGE BAG SUKI
23206,20727,0.05061735619404295,0.061443033530341154,0.018725495933056353,0.36994219653179194,6.020897330030278,1.0,0.01561541201920855,1.4896362862316603,0.8783727040187377,0.2006269592476489,0.32869519275090675,0.33735205064684837,['23206'],['20727'],['LUNCH BAG APPLE DESIGN'],['LUNCH BAG  BLACK SKULL.'],LUNCH BAG  BLACK SKULL.
20727,23206,0.061443033530341154,0.05061735619404295,0.018725495933056353,0.3047619047619048,6.020897330030278,1.0,0.01561541201920855,1.3655503780770615,0.8885041929047947,0.2006269592476489,0.2676945383676153,0.33735205064684837,['20727'],['23206'],['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG APPLE DESIGN'],LUNCH BAG APPLE DESIGN
"22698, 22697",22423,0.026917900403768506,0.09836737082333664,0.0158581543683071,0.5891304347826087,5.989083878643665,1.0,0.01321031127750396,2.1944497852976994,0.8560732495291759,0.1449197860962567,0.5443049065420562,0.37517199906887727,"['22698', '22697']",['22423'],"['PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER']",['REGENCY CAKESTAND 3 TIER'],REGENCY CAKESTAND 3 TIER
23206,20725,0.05061735619404295,0.07537012113055182,0.022763180993621627,0.44971098265895953,5.966701073492981,1.0,0.018948144725968324,1.680262279878304,0.8767836725432633,0.2205215419501134,0.4048548182177685,0.3758648080996661,['23206'],['20725'],['LUNCH BAG APPLE DESIGN'],['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,23206,0.07537012113055182,0.05061735619404295,0.022763180993621627,0.30201863354037267,5.966701073492981,1.0,0.018948144725968324,1.3601833650968551,0.900255572643624,0.2205215419501134,0.26480500669202595,0.3758648080996661,['20725'],['23206'],['LUNCH BAG RED RETROSPOT'],['LUNCH BAG APPLE DESIGN'],LUNCH BAG APPLE DESIGN
20728,23206,0.05646907367312306,0.05061735619404295,0.01696998068933232,0.3005181347150259,5.937057114618588,1.0,0.014111665473272196,1.357265557441109,0.8813345280969042,0.18831168831168832,0.26322450715884355,0.31788912516098117,['20728'],['23206'],['LUNCH BAG CARS BLUE'],['LUNCH BAG APPLE DESIGN'],LUNCH BAG APPLE DESIGN
23206,20728,0.05061735619404295,0.05646907367312306,0.01696998068933232,0.3352601156069364,5.937057114618587,1.0,0.014111665473272196,1.4193986978656497,0.8759022393389104,0.18831168831168832,0.29547631577815286,0.31788912516098117,['23206'],['20728'],['LUNCH BAG APPLE DESIGN'],['LUNCH BAG CARS BLUE'],LUNCH BAG CARS BLUE
21929,85099B,0.035227339224062265,0.09269120486862895,0.019369184855755166,0.5498338870431894,5.9318884442430955,1.0,0.016103920338760923,2.0154977663065883,0.8617777588018172,0.17843665768194072,0.5038446498343155,0.3793992667539179,['21929'],['85099B'],['JUMBO BAG PINK VINTAGE PAISLEY'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
85099B,21929,0.09269120486862895,0.035227339224062265,0.019369184855755166,0.20896464646464646,5.931888444243095,1.0,0.016103920338760923,1.2196327970224143,0.9163579432031964,0.17843665768194072,0.1800810846991171,0.3793992667539179,['85099B'],['21929'],['JUMBO BAG RED RETROSPOT'],['JUMBO BAG PINK VINTAGE PAISLEY'],JUMBO BAG PINK VINTAGE PAISLEY
21733,85123A,0.039616127333372345,0.11463514541517936,0.026742348879396104,0.6750369276218612,5.888568686130672,1.0,0.022200948361748702,2.724509120699653,0.8644246004551295,0.20972923359339146,0.6329614048995363,0.4541596072514615,['21733'],['85123A'],['RED HANGING HEART T-LIGHT HOLDER'],['WHITE HANGING HEART T-LIGHT HOLDER'],WHITE HANGING HEART T-LIGHT HOLDER
85123A,21733,0.11463514541517936,0.039616127333372345,0.026742348879396104,0.23328228688106176,5.888568686130671,1.0,0.022200948361748702,1.252591216081174,0.9376693022253525,0.20972923359339146,0.2016549476304207,0.4541596072514615,['85123A'],['21733'],['WHITE HANGING HEART T-LIGHT HOLDER'],['RED HANGING HEART T-LIGHT HOLDER'],RED HANGING HEART T-LIGHT HOLDER
23208,20725,0.03481771900052665,0.07537012113055182,0.015390016969980689,0.4420168067226891,5.864615846338536,1.0,0.01276580127142148,1.6570927046003663,0.8594084909779383,0.16234567901234567,0.3965334605457904,0.32310467665327003,['23208'],['20725'],['LUNCH BAG VINTAGE LEAF DESIGN'],['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,23208,0.07537012113055182,0.03481771900052665,0.015390016969980689,0.20419254658385091,5.864615846338535,1.0,0.01276580127142148,1.2128339296851918,0.8971004145427577,0.16234567901234567,0.17548480832856966,0.32310467665327003,['20725'],['23208'],['LUNCH BAG RED RETROSPOT'],['LUNCH BAG VINTAGE LEAF DESIGN'],LUNCH BAG VINTAGE LEAF DESIGN
"22699, 22697",22423,0.0316577915618234,0.09836737082333664,0.018257358534729942,0.5767097966728281,5.862816011506222,1.0,0.015143264812720162,2.130057870674999,0.8565499820258703,0.16335078534031414,0.5305291871327855,0.3811568019652064,"['22699', '22697']",['22423'],"['ROSES REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER']",['REGENCY CAKESTAND 3 TIER'],REGENCY CAKESTAND 3 TIER
20712,85099B,0.02873193282228334,0.09269120486862895,0.015331499795189888,0.5336048879837068,5.756801723960583,1.0,0.012668302323687939,1.9453651458930272,0.8507357181818098,0.14451185879757308,0.4859576866013263,0.3495044641938736,['20712'],['85099B'],['JUMBO BAG WOODLAND ANIMALS'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
